Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
DOID-DOID:0003565	Meningeal Neoplasms					HP:0000995	Melanocytic nevus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 129.07246158960598/17). MESHID: D008577	PMID:14723271;PMID:4083395;PMID:9805360;PMID:21906139;PMID:7090600	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0002860	Squamous cell carcinoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 124.40311387026465/33). MESHID: D008577	PMID:14744296;PMID:17854087;PMID:7408224;PMID:10885335;PMID:9856173	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0003001	Glomus jugular tumor			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 120.16317129910615/13). MESHID: D008577	PMID:3259382;PMID:8613817;PMID:14709990;PMID:11726103;PMID:8491908	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0005550	Chronic lymphatic leukemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 105.23929036740978/18). MESHID: D008577	PMID:17901023;PMID:17297005;PMID:11908730;PMID:11061073;PMID:6884398	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0006880	Cerebellar hemangioblastoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 62.5811589592974/7). MESHID: D008577	PMID:12699568;PMID:11990809;PMID:8340101;PMID:18181660;PMID:8453106	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0007129	Cerebellar medulloblastoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 53.45663360851102/6). MESHID: D008577	PMID:3475054;PMID:18373066;PMID:16575298;PMID:6709159;PMID:15315701	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0010796	Brainstem glioma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 44.54719467375918/5). MESHID: D008577	PMID:6814213;PMID:11259705;PMID:15354008;PMID:6090601;PMID:6625534	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0003005	Ganglioneuroma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 44.33308790359109/6). MESHID: D008577	PMID:11762340;PMID:8605738;PMID:19234914;PMID:8868174;PMID:15758842	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0004820	Acute myelomonocytic leukemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 33.670091861372555/4). MESHID: D008577	PMID:2678506;PMID:3857943;PMID:6929653;PMID:3858207	HPO	11.05.2015
DOID-DOID:0003565	Meningeal Neoplasms					HP:0009590	Unilateral vestibular Schwannoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 31.225457335018184/3). MESHID: D008577	PMID:7494114;PMID:10942020;PMID:8440992	HPO	11.05.2015
