Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:601455		MIM:605262			NDRG1	HP:0001155				PATO:0000001									PATO:0000460						
MIM:601455		MIM:605262			NDRG1	HP:0001265																			
MIM:601455		MIM:605262			NDRG1	HP:0001284																			
MIM:601455		MIM:605262			NDRG1	HP:0001288																			
MIM:601455		MIM:605262			NDRG1	HP:0002934																			
MIM:601455		MIM:605262			NDRG1	HP:0002935																			
MIM:601455		MIM:605262			NDRG1	HP:0002936		FMA:30327		HP:0003474															
MIM:601455		MIM:605262			NDRG1	HP:0003383																			
MIM:601455		MIM:605262			NDRG1	HP:0003425																			
MIM:601455		MIM:605262			NDRG1	HP:0003447																			
MIM:601455		MIM:605262			NDRG1	HP:0003497		FMA:7182		HP:0002460															
MIM:601455		MIM:605262			NDRG1	HP:0003582																			
MIM:601455		MIM:605262			NDRG1	HP:0003693		_:distal_muscle		PATO:0001623															
MIM:601455		MIM:605262			NDRG1	HP:0004696																			
MIM:601455		MIM:605262			NDRG1	HP:0004806																			
MIM:601455		MIM:605262			NDRG1	HP:0006916																			
MIM:601455		MIM:605262			NDRG1	HP:0006923																			
MIM:601455		MIM:605262			NDRG1	HP:0006958																			
MIM:601455		MIM:605262			NDRG1	HP:0007107																			
MIM:601455		MIM:605262			NDRG1	HP:0007231																			
MIM:601457					RAG1, RAG2	HP:0000007																			
MIM:601457					RAG1, RAG2	HP:0000265		GO:0006954		PATO:0000912															
MIM:601457					RAG1, RAG2	HP:0000271				PATO:0000001									PATO:0000460						
MIM:601457					RAG1, RAG2	HP:0000388																			
MIM:601457					RAG1, RAG2	HP:0000509																			
MIM:601457					RAG1, RAG2	HP:0001287																			
MIM:601457					RAG1, RAG2	HP:0001369		GO:0006954		PATO:0002017															
MIM:601457					RAG1, RAG2	HP:0001508																			
MIM:601457					RAG1, RAG2	HP:0002014		FMA:64183		PATO:0001548															
MIM:601457					RAG1, RAG2	HP:0002086																			
MIM:601457					RAG1, RAG2	HP:0003139																			
MIM:601457					RAG1, RAG2	HP:0004430																			
MIM:601457					RAG1, RAG2	HP:0005365																			
MIM:601457					RAG1, RAG2	HP:0005379																			
MIM:601457					RAG1, RAG2	HP:0005426																			
MIM:601457					RAG1, RAG2	HP:0008866																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0000006																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0000007																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0000508																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0000597		FMA:49033		PATO:0001779															
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0001260																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0002015		GO:0043050		PATO:0001641															
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0002093		FMA:7158		PATO:0001628															
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0002715																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0003324		FMA:72954		PATO:0001779															
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0003428																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0003443																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0003479																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0003554																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0003618																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0003676																			
MIM:601462					CHRNA1, CHRNB1, CHRND, CHRNE	HP:0004889																			
MIM:601472		MIM:600287			GARS	HP:0000006																			
MIM:601472		MIM:600287			GARS	HP:0001265																			
MIM:601472		MIM:600287			GARS	HP:0001761																			
MIM:601472		MIM:600287			GARS	HP:0001765																			
MIM:601472		MIM:600287			GARS	HP:0002534				PATO:0001779															
MIM:601472		MIM:600287			GARS	HP:0002650				PATO:0002049									PATO:0001869						
MIM:601472		MIM:600287			GARS	HP:0002934																			
MIM:601472		MIM:600287			GARS	HP:0002935																			
MIM:601472		MIM:600287			GARS	HP:0002936		FMA:30327		HP:0003474															
MIM:601472		MIM:600287			GARS	HP:0003392																			
MIM:601472		MIM:600287			GARS	HP:0003393																			
MIM:601472		MIM:600287			GARS	HP:0003426																			
MIM:601472		MIM:600287			GARS	HP:0003427		FMA:64916		PATO:0001779															
MIM:601472		MIM:600287			GARS	HP:0003435																			
MIM:601472		MIM:600287			GARS	HP:0003471																			
MIM:601472		MIM:600287			GARS	HP:0003497		FMA:7182		HP:0002460															
MIM:601472		MIM:600287			GARS	HP:0003628																			
MIM:601472		MIM:600287			GARS	HP:0003677																			
MIM:601472		MIM:600287			GARS	HP:0003693		_:distal_muscle		PATO:0001623															
MIM:601492		MIM:607071			HYAL1	HP:0000007																			
MIM:601492		MIM:607071			HYAL1	HP:0000193		FMA:55022		PATO:0000403															
MIM:601492		MIM:607071			HYAL1	HP:0000425		FMA:52745		PATO:0000407															
MIM:601492		MIM:607071			HYAL1	HP:0000951		FMA:7163		PATO:0000001									PATO:0000460						
MIM:601492		MIM:607071			HYAL1	HP:0001367				PATO:0000001									PATO:0000460						
MIM:601492		MIM:607071			HYAL1	HP:0001509		FMA:20394		PATO:0000569															
MIM:601492		MIM:607071			HYAL1	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:601492		MIM:607071			HYAL1	HP:0002746																			
MIM:601494		MIM:191045			TNNT2	HP:0000006																			
MIM:601494		MIM:191045			TNNT2	HP:0001644																			
MIM:601518		MIM:180435			RNASEL	HP:0002664																			
MIM:601543		MIM:602574			TECTA	HP:0000006																			
MIM:601543		MIM:602574			TECTA	HP:0000404		GO:0007605		PATO:0000462															
MIM:601543		MIM:602574			TECTA	HP:0003578																			
MIM:601543		MIM:602574			TECTA	HP:0008513																			
MIM:601543		MIM:602574			TECTA	HP:0008530																			
MIM:601544		MIM:121011			GJB2	HP:0000006																			
MIM:601544		MIM:121011			GJB2	HP:0000404		GO:0007605		PATO:0000462															
MIM:601544		MIM:121011			GJB2	HP:0008513																			
MIM:601544		MIM:121011			GJB2	HP:0008530																			
MIM:601553		MIM:114021			CDH3	HP:0000007																			
MIM:601553		MIM:114021			CDH3	HP:0000164				PATO:0000001									PATO:0000460						
MIM:601553		MIM:114021			CDH3	HP:0000618																			
MIM:601553		MIM:114021			CDH3	HP:0001597				PATO:0000001									PATO:0000460						
MIM:601553		MIM:114021			CDH3	HP:0003777																			
MIM:601553		MIM:114021			CDH3	HP:0004525																			
MIM:601553		MIM:114021			CDH3	HP:0007999																			
MIM:601559		MIM:151443			LIFR	HP:0000007																			
MIM:601559		MIM:151443			LIFR	HP:0000164				PATO:0000001									PATO:0000460						
MIM:601559		MIM:151443			LIFR	HP:0000205																			
MIM:601559		MIM:151443			LIFR	HP:0000210		FMA:54396		PATO:0000587															
MIM:601559		MIM:151443			LIFR	HP:0000254		FMA:63864		PATO:0000001															
MIM:601559		MIM:151443			LIFR	HP:0000272		FMA:52747		PATO:0000645															
MIM:601559		MIM:151443			LIFR	HP:0000321		FMA:24728		PATO:0000413															
MIM:601559		MIM:151443			LIFR	HP:0000369		FMA:52780		PATO:0001476															
MIM:601559		MIM:151443			LIFR	HP:0000470		FMA:7155		PATO:0000574															
MIM:601559		MIM:151443			LIFR	HP:0000507		FMA:59110		PATO:0000574															
MIM:601559		MIM:151443			LIFR	HP:0000515		FMA:58238		PATO:0000963															
MIM:601559		MIM:151443			LIFR	HP:0000883		FMA:7574		PATO:0000592															
MIM:601559		MIM:151443			LIFR	HP:0000935		FMA:32674		PATO:0000591															
MIM:601559		MIM:151443			LIFR	HP:0000939				_:increased_bone_resorption_and__:decreased_osteogenesis									PATO:0001869						
MIM:601559		MIM:151443			LIFR	HP:0000945				PATO:0000001															
MIM:601559		MIM:151443			LIFR	HP:0000954																			
MIM:601559		MIM:151443			LIFR	HP:0000963		FMA:7163		PATO:0000592															
MIM:601559		MIM:151443			LIFR	HP:0001181																			
MIM:601559		MIM:151443			LIFR	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:601559		MIM:151443			LIFR	HP:0001371		FMA:9721		PATO:0000574															
MIM:601559		MIM:151443			LIFR	HP:0001609																			
MIM:601559		MIM:151443			LIFR	HP:0001614																			
MIM:601559		MIM:151443			LIFR	HP:0001954		GO:0001660		PATO:0000690															
MIM:601559		MIM:151443			LIFR	HP:0002015		GO:0043050		PATO:0001641															
MIM:601559		MIM:151443			LIFR	HP:0002022																			
MIM:601559		MIM:151443			LIFR	HP:0002089		FMA:68877		PATO:0000645															
MIM:601559		MIM:151443			LIFR	HP:0002092		FMA:66326		PATO:0001576															
MIM:601559		MIM:151443			LIFR	HP:0002093		FMA:7158		PATO:0001628															
MIM:601559		MIM:151443			LIFR	HP:0002104																			
MIM:601559		MIM:151443			LIFR	HP:0002459																			
MIM:601559		MIM:151443			LIFR	HP:0002644				PATO:0000001									PATO:0000460						
MIM:601559		MIM:151443			LIFR	HP:0002650				PATO:0002049									PATO:0001869						
MIM:601559		MIM:151443			LIFR	HP:0002756				HP:0002662									PATO:0001869						
MIM:601559		MIM:151443			LIFR	HP:0002970																			
MIM:601559		MIM:151443			LIFR	HP:0002978		FMA:24974		HP:0001371															
MIM:601559		MIM:151443			LIFR	HP:0002987		FMA:24901		HP:0001371															
MIM:601559		MIM:151443			LIFR	HP:0003026		FMA:7474		PATO:0000574															
MIM:601559		MIM:151443			LIFR	HP:0003052																			
MIM:601559		MIM:151443			LIFR	HP:0003196		FMA:46472		PATO:0000645															
MIM:601559		MIM:151443			LIFR	HP:0003501																			
MIM:601559		MIM:151443			LIFR	HP:0004939																			
MIM:601559		MIM:151443			LIFR	HP:0004980																			
MIM:601559		MIM:151443			LIFR	HP:0005047																			
MIM:601559		MIM:151443			LIFR	HP:0005064																			
MIM:601559		MIM:151443			LIFR	HP:0005087																			
MIM:601559		MIM:151443			LIFR	HP:0006360																			
MIM:601559		MIM:151443			LIFR	HP:0006451																			
MIM:601559		MIM:151443			LIFR	HP:0006844																			
MIM:601559		MIM:151443			LIFR	HP:0007610																			
MIM:601559		MIM:151443			LIFR	HP:0008128		FMA:70664		HP:0001371															
MIM:601559		MIM:151443			LIFR	HP:0009465		FMA:9666		HP:0001193															
MIM:601559		MIM:151443			LIFR	HP:0009803		FMA:23914		PATO:0000645															
MIM:601583		MIM:609062			POU6F2	HP:0000006																			
MIM:601583		MIM:609062			POU6F2	HP:0001428																			
MIM:601583		MIM:609062			POU6F2	HP:0002667																			
MIM:601596		MIM:608206			SH3TC2	HP:0000007																			
MIM:601596		MIM:608206			SH3TC2	HP:0000153				PATO:0000001									PATO:0000460						
MIM:601596		MIM:608206			SH3TC2	HP:0000404		GO:0007605		PATO:0000462															
MIM:601596		MIM:608206			SH3TC2	HP:0000760																			
MIM:601596		MIM:608206			SH3TC2	HP:0000764		GO:0030424		PATO:0000639															
MIM:601596		MIM:608206			SH3TC2	HP:0001270																			
MIM:601596		MIM:608206			SH3TC2	HP:0001308		FMA:54640		HP:0002380															
MIM:601596		MIM:608206			SH3TC2	HP:0001425																			
MIM:601596		MIM:608206			SH3TC2	HP:0001761																			
MIM:601596		MIM:608206			SH3TC2	HP:0002355																			
MIM:601596		MIM:608206			SH3TC2	HP:0002650				PATO:0002049									PATO:0001869						
MIM:601596		MIM:608206			SH3TC2	HP:0002936		FMA:30327		HP:0003474															
MIM:601596		MIM:608206			SH3TC2	HP:0003387																			
MIM:601596		MIM:608206			SH3TC2	HP:0003400		GO:0005605		HP:0003383															
MIM:601596		MIM:608206			SH3TC2	HP:0003442																			
MIM:601596		MIM:608206			SH3TC2	HP:0003480																			
MIM:601596		MIM:608206			SH3TC2	HP:0003485																			
MIM:601596		MIM:608206			SH3TC2	HP:0003584																			
MIM:601596		MIM:608206			SH3TC2	HP:0003593																			
MIM:601596		MIM:608206			SH3TC2	HP:0003822																			
MIM:601596		MIM:608206			SH3TC2	HP:0004466																			
MIM:601596		MIM:608206			SH3TC2	HP:0007107																			
MIM:601596		MIM:608206			SH3TC2	HP:0007695																			
MIM:601606		MIM:605018			CYLD	HP:0000006																			
MIM:601606		MIM:605018			CYLD	HP:0000951		FMA:7163		PATO:0000001									PATO:0000460						
MIM:601606		MIM:605018			CYLD	HP:0002664																			
MIM:601606		MIM:605018			CYLD	HP:0003627																			
MIM:601626					AMLCR2, ARHGEF12, CEBPA, CHIC2, ETV6, FLT3, GMPS, JAK2, KIT, LPP, MLF1, MLLT10, NPM1, NSD1, NUP214, PICALM, RUNX1, SH3GL1, WHSC1L1	HP:0000006																			
MIM:601626					AMLCR2, ARHGEF12, CEBPA, CHIC2, ETV6, FLT3, GMPS, JAK2, KIT, LPP, MLF1, MLLT10, NPM1, NSD1, NUP214, PICALM, RUNX1, SH3GL1, WHSC1L1	HP:0003667																			
MIM:601626					AMLCR2, ARHGEF12, CEBPA, CHIC2, ETV6, FLT3, GMPS, JAK2, KIT, LPP, MLF1, MLLT10, NPM1, NSD1, NUP214, PICALM, RUNX1, SH3GL1, WHSC1L1	HP:0004843																			
MIM:601631		MIM:601090			FOXC1	HP:0000006																			
MIM:601631		MIM:601090			FOXC1	HP:0000557																			
MIM:601631		MIM:601090			FOXC1	HP:0007990		FMA:58526		PATO:0000645															
MIM:601634					MTHFD1, MTHFR, MTR, MTRR	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:601665					ADRB2, ADRB3, AGRP, CARTPT, ENPP1, GHRL, MC4R, NR0B2, POMC, PPARG, PPARGC1B, SDC3, SIM1, UCP1, UCP3	HP:0001513																			
MIM:601665					ADRB2, ADRB3, AGRP, CARTPT, ENPP1, GHRL, MC4R, NR0B2, POMC, PPARG, PPARGC1B, SDC3, SIM1, UCP1, UCP3	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000007																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000135																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000252		FMA:46565		PATO:0000587															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000271				PATO:0000001									PATO:0000460						
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000518																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000765				PATO:0000001									PATO:0000460						
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000955																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0000992		FMA:54448		PATO:0000927															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0001019																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0001021																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0001249																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0001372				HP:0001371															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0001509		FMA:20394		PATO:0000569															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0001518																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0001808		FMA:54326		PATO:0001362															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0002099																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0002295		FMA:53667		PATO:0001362															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0002719																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0004315		FMA:62872		PATO:0001997															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0005214		FMA:7199		PATO:0000648															
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0007431																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0007519																			
MIM:601675					ERCC2, ERCC3, GTF2H5	HP:0008509																			
MIM:601678		MIM:600839			SLC12A1	HP:0000007																			
MIM:601678		MIM:600839			SLC12A1	HP:0000103		GO:0060073		PATO:0000912															
MIM:601678		MIM:600839			SLC12A1	HP:0000111																			
MIM:601678		MIM:600839			SLC12A1	HP:0000121																			
MIM:601678		MIM:600839			SLC12A1	HP:0000128																			
MIM:601678		MIM:600839			SLC12A1	HP:0000841		FMA:74787		PATO:0000760															
MIM:601678		MIM:600839			SLC12A1	HP:0000848																			
MIM:601678		MIM:600839			SLC12A1	HP:0000859		FMA:9670		PATO:0001162		CHEBI:27584													
MIM:601678		MIM:600839			SLC12A1	HP:0000934																			
MIM:601678		MIM:600839			SLC12A1	HP:0000938		FMA:5018		PATO:0001790									PATO:0001869						
MIM:601678		MIM:600839			SLC12A1	HP:0001249																			
MIM:601678		MIM:600839			SLC12A1	HP:0001250																			
MIM:601678		MIM:600839			SLC12A1	HP:0001263																			
MIM:601678		MIM:600839			SLC12A1	HP:0001281																			
MIM:601678		MIM:600839			SLC12A1	HP:0001425																			
MIM:601678		MIM:600839			SLC12A1	HP:0001508																			
MIM:601678		MIM:600839			SLC12A1	HP:0001509		FMA:20394		PATO:0000569															
MIM:601678		MIM:600839			SLC12A1	HP:0001518																			
MIM:601678		MIM:600839			SLC12A1	HP:0001561																			
MIM:601678		MIM:600839			SLC12A1	HP:0001563																			
MIM:601678		MIM:600839			SLC12A1	HP:0001622																			
MIM:601678		MIM:600839			SLC12A1	HP:0001944																			
MIM:601678		MIM:600839			SLC12A1	HP:0001945																			
MIM:601678		MIM:600839			SLC12A1	HP:0001960																			
MIM:601678		MIM:600839			SLC12A1	HP:0002013																			
MIM:601678		MIM:600839			SLC12A1	HP:0002014		FMA:64183		PATO:0001548															
MIM:601678		MIM:600839			SLC12A1	HP:0002019		GO:0030421		PATO:0000381															
MIM:601678		MIM:600839			SLC12A1	HP:0002150		FMA:12274		PATO:0001162		CHEBI:22984													
MIM:601678		MIM:600839			SLC12A1	HP:0002632																			
MIM:601678		MIM:600839			SLC12A1	HP:0002900		FMA:62970		PATO:0001163		CHEBI:26216													
MIM:601678		MIM:600839			SLC12A1	HP:0002914																			
MIM:601678		MIM:600839			SLC12A1	HP:0003081																			
MIM:601678		MIM:600839			SLC12A1	HP:0003113																			
MIM:601678		MIM:600839			SLC12A1	HP:0003158																			
MIM:601678		MIM:600839			SLC12A1	HP:0003284																			
MIM:601678		MIM:600839			SLC12A1	HP:0003324		FMA:72954		PATO:0001779															
MIM:601678		MIM:600839			SLC12A1	HP:0003394																			
MIM:601678		MIM:600839			SLC12A1	HP:0003401																			
MIM:601678		MIM:600839			SLC12A1	HP:0003527																			
MIM:601678		MIM:600839			SLC12A1	HP:0003566																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000006																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000156																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000160																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000210		FMA:54396		PATO:0000587															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000325																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000343		FMA:59819		PATO:0000573															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000347		FMA:52748		PATO:0000645															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000424		FMA:59516		PATO:0000600															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000431																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000465																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000494																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0000598				PATO:0000001									PATO:0000460						
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001193																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001372				HP:0001371															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001390																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001509		FMA:20394		PATO:0000569															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001762																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001838		FMA:9708		PATO:0001854															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001840																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0001848																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0002650				PATO:0002049									PATO:0001869						
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0002804																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0003049		FMA:24922		HP:0001193															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0004571		FMA:17740		PATO:0000600															
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0005272																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0006031																			
MIM:601680					MYH3, TNNI2, TNNT3, TPM2	HP:0006195																			
MIM:601696		MIM:126452			DRD4	HP:0000707				PATO:0000001									PATO:0000460						
MIM:601705		MIM:600838			FOXN1	HP:0000007																			
MIM:601705		MIM:600838			FOXN1	HP:0001595		FMA:53667		PATO:0000001									PATO:0000460						
MIM:601705		MIM:600838			FOXN1	HP:0001597				PATO:0000001									PATO:0000460						
MIM:601705		MIM:600838			FOXN1	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:601705		MIM:600838			FOXN1	HP:0005352																			
MIM:601706		MIM:602229			SOX10	HP:0000007																			
MIM:601706		MIM:602229			SOX10	HP:0000482		FMA:58238		PATO:0000587															
MIM:601706		MIM:602229			SOX10	HP:0000611		FMA:58298		HP:0000589															
MIM:601706		MIM:602229			SOX10	HP:0000612		FMA:58235		HP:0000589															
MIM:601706		MIM:602229			SOX10	HP:0000639																			
MIM:601706		MIM:602229			SOX10	HP:0001595		FMA:53667		PATO:0000001									PATO:0000460						
MIM:601706		MIM:602229			SOX10	HP:0007509																			
MIM:601706		MIM:602229			SOX10	HP:0008574																			
MIM:601777		MIM:600179			GUCY2D	HP:0000006																			
MIM:601777		MIM:600179			GUCY2D	HP:0000548																			
MIM:601777		MIM:600179			GUCY2D	HP:0000572																			
MIM:601777		MIM:600179			GUCY2D	HP:0007969																			
MIM:601777		MIM:600179			GUCY2D	HP:0007994																			
MIM:601780		MIM:606725			CLN6	HP:0000007																			
MIM:601780		MIM:606725			CLN6	HP:0000529																			
MIM:601780		MIM:606725			CLN6	HP:0000546		FMA:58301		PATO:0000639															
MIM:601780		MIM:606725			CLN6	HP:0001250																			
MIM:601780		MIM:606725			CLN6	HP:0001311																			
MIM:601780		MIM:606725			CLN6	HP:0002074																			
MIM:601780		MIM:606725			CLN6	HP:0002333																			
MIM:601780		MIM:606725			CLN6	HP:0003205																			
MIM:601780		MIM:606725			CLN6	HP:0003208																			
MIM:601813		MIM:603506			LRP5	HP:0000006																			
MIM:601813		MIM:603506			LRP5	HP:0000007																			
MIM:601813		MIM:603506			LRP5	HP:0000618																			
MIM:601813		MIM:603506			LRP5	HP:0000938		FMA:5018		PATO:0001790									PATO:0001869						
MIM:601813		MIM:603506			LRP5	HP:0001147																			
MIM:601813		MIM:603506			LRP5	HP:0001425																			
MIM:601813		MIM:603506			LRP5	HP:0001489																			
MIM:601813		MIM:603506			LRP5	HP:0001490																			
MIM:601813		MIM:603506			LRP5	HP:0001493																			
MIM:601813		MIM:603506			LRP5	HP:0001518																			
MIM:601813		MIM:603506			LRP5	HP:0001622																			
MIM:601813		MIM:603506			LRP5	HP:0003579																			
MIM:601813		MIM:603506			LRP5	HP:0007685																			
MIM:601813		MIM:603506			LRP5	HP:0007811																			
MIM:601813		MIM:603506			LRP5	HP:0007902																			
MIM:601813		MIM:603506			LRP5	HP:0007917																			
MIM:601815		MIM:606879			PHGDH	HP:0000007																			
MIM:601815		MIM:606879			PHGDH	HP:0000252		FMA:46565		PATO:0000587															
MIM:601815		MIM:606879			PHGDH	HP:0000519																			
MIM:601815		MIM:606879			PHGDH	HP:0000639																			
MIM:601815		MIM:606879			PHGDH	HP:0001181																			
MIM:601815		MIM:606879			PHGDH	HP:0001249																			
MIM:601815		MIM:606879			PHGDH	HP:0001275																			
MIM:601815		MIM:606879			PHGDH	HP:0001276		FMA:30316		PATO:0001618															
MIM:601815		MIM:606879			PHGDH	HP:0001510		GO:0040007		PATO:0000911															
MIM:601815		MIM:606879			PHGDH	HP:0001873																			
MIM:601815		MIM:606879			PHGDH	HP:0001889																			
MIM:601815		MIM:606879			PHGDH	HP:0002375																			
MIM:601815		MIM:606879			PHGDH	HP:0002510																			
MIM:601815		MIM:606879			PHGDH	HP:0002521																			
MIM:601815		MIM:606879			PHGDH	HP:0003469																			
MIM:601815		MIM:606879			PHGDH	HP:0008734																			
MIM:601820		MIM:600937			KCNJ11	HP:0000007																			
MIM:601820		MIM:600937			KCNJ11	HP:0000825																			
MIM:601820		MIM:600937			KCNJ11	HP:0001425																			
MIM:601820		MIM:600937			KCNJ11	HP:0001520																			
MIM:601820		MIM:600937			KCNJ11	HP:0001736		FMA:87192		PATO:0000644															
MIM:601820		MIM:600937			KCNJ11	HP:0001943		FMA:62970		PATO:0001163		CHEBI:17234							PATO:0001869						
MIM:601847		MIM:603201			ABCB11	HP:0000007																			
MIM:601847		MIM:603201			ABCB11	HP:0000989																			
MIM:601847		MIM:603201			ABCB11	HP:0001046																			
MIM:601847		MIM:603201			ABCB11	HP:0001394																			
MIM:601847		MIM:603201			ABCB11	HP:0001406																			
MIM:601847		MIM:603201			ABCB11	HP:0001425																			
MIM:601847		MIM:603201			ABCB11	HP:0001508																			
MIM:601847		MIM:603201			ABCB11	HP:0001509		FMA:20394		PATO:0000569															
MIM:601847		MIM:603201			ABCB11	HP:0001744		FMA:7196		PATO:0000586															
MIM:601847		MIM:603201			ABCB11	HP:0002014		FMA:64183		PATO:0001548															
MIM:601847		MIM:603201			ABCB11	HP:0002024		GO:0050892		PATO:0000001									PATO:0000460						
MIM:601847		MIM:603201			ABCB11	HP:0002240		FMA:7197		PATO:0000586															
MIM:601847		MIM:603201			ABCB11	HP:0002908																			
MIM:601847		MIM:603201			ABCB11	HP:0003155																			
MIM:601847		MIM:603201			ABCB11	HP:0003591																			
MIM:601847		MIM:603201			ABCB11	HP:0003819																			
MIM:601859		MIM:134637			FAS	HP:0000006																			
MIM:601859		MIM:134637			FAS	HP:0001025																			
MIM:601859		MIM:134637			FAS	HP:0001744		FMA:7196		PATO:0000586															
MIM:601859		MIM:134637			FAS	HP:0001880																			
MIM:601859		MIM:134637			FAS	HP:0001890																			
MIM:601859		MIM:134637			FAS	HP:0001891																			
MIM:601859		MIM:134637			FAS	HP:0001904																			
MIM:601859		MIM:134637			FAS	HP:0001973																			
MIM:601859		MIM:134637			FAS	HP:0002240		FMA:7197		PATO:0000586															
MIM:601859		MIM:134637			FAS	HP:0002729																			
MIM:601859		MIM:134637			FAS	HP:0002730																			
MIM:601859		MIM:134637			FAS	HP:0002731		GO:0070227		PATO:0001511															
MIM:601859		MIM:134637			FAS	HP:0002845																			
MIM:601859		MIM:134637			FAS	HP:0002851																			
MIM:601859		MIM:134637			FAS	HP:0002853																			
MIM:601859		MIM:134637			FAS	HP:0002923																			
MIM:601859		MIM:134637			FAS	HP:0002972																			
MIM:601859		MIM:134637			FAS	HP:0003237																			
MIM:601859		MIM:134637			FAS	HP:0003261				PATO:0001162		FMA:62874													
MIM:601859		MIM:134637			FAS	HP:0003262																			
MIM:601859		MIM:134637			FAS	HP:0003453																			
